VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,01-01-2020 00:11,01-01-2020 00:17,2,1,1,N,263,141,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
1,01-01-2020 00:24,01-01-2020 00:32,1,0.8,1,N,237,140,1,6.5,3,0.5,1.03,0,0.3,11.33,2.5
1,01-01-2020 00:40,01-01-2020 00:43,1,0.5,1,N,141,262,1,4.5,3,0.5,0,0,0.3,8.3,2.5
1,01-01-2020 00:49,01-01-2020 01:18,1,4.4,1,N,262,68,1,20.5,3,0.5,4.85,0,0.3,29.15,2.5
2,01-01-2020 00:26,01-01-2020 00:37,1,1.53,1,N,234,233,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01-01-2020 00:41,01-01-2020 00:47,2,0.34,1,N,170,170,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01-01-2020 00:53,01-01-2020 01:04,2,1.77,1,N,164,68,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,01-01-2020 00:43,01-01-2020 00:54,1,0.99,1,N,229,170,1,8.5,0.5,0.5,1,0,0.3,13.3,2.5
2,01-01-2020 00:42,01-01-2020 00:58,1,3.07,1,N,238,116,2,13.5,0.5,0.5,0,0,0.3,14.8,0
2,01-01-2020 00:30,01-01-2020 01:01,1,23.47,1,N,132,195,1,61.5,0.5,0.5,12.56,0,0.3,75.36,0
2,01-01-2020 00:19,01-01-2020 00:25,2,0.84,1,N,114,144,1,6,0.5,0.5,1.47,0,0.3,11.27,2.5
2,01-01-2020 00:29,01-01-2020 00:42,1,1.67,1,N,114,79,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,01-01-2020 00:43,01-01-2020 00:58,1,2.68,1,N,79,229,1,11,0.5,0.5,2.96,0,0.3,17.76,2.5
1,01-01-2020 00:37,01-01-2020 00:40,0,0.2,1,N,48,50,1,4,3,0.5,0,0,0.3,7.8,2.5
1,01-01-2020 00:49,01-01-2020 01:31,2,10.1,1,N,48,18,2,37,3,0.5,0,0,0.3,40.8,2.5
1,01-01-2020 00:50,01-01-2020 01:06,3,4.8,1,N,232,263,1,16.5,3,0.5,4.05,0,0.3,24.35,2.5
2,01-01-2020 00:31,01-01-2020 00:48,1,3.77,1,N,162,238,2,14,0.5,0.5,0,0,0.3,17.8,2.5
2,01-01-2020 00:55,01-01-2020 01:06,1,1.65,1,N,238,142,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,01-01-2020 00:38,01-01-2020 00:43,1,0.44,1,N,90,249,1,4.5,0.5,0.5,1.49,0,0.3,9.79,2.5
2,01-01-2020 00:44,01-01-2020 01:08,1,2.43,1,N,249,48,1,15,0.5,0.5,4.7,0,0.3,23.5,2.5
2,01-01-2020 00:30,01-01-2020 01:44,1,8.92,1,N,170,238,2,38,0.5,0.5,0,0,0.3,41.8,2.5
1,01-01-2020 00:41,01-01-2020 00:52,2,1.9,1,N,148,170,1,9.5,3,0.5,0,0,0.3,13.3,2.5
2,01-01-2020 00:10,01-01-2020 00:23,1,6.57,1,N,138,168,1,19,0.5,0.5,10,6.12,0.3,36.42,0
2,01-01-2020 00:41,01-01-2020 00:50,1,2.41,1,N,263,233,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,01-01-2020 00:26,01-01-2020 00:40,1,5.31,1,N,87,229,2,17,0.5,0.5,0,0,0.3,20.8,2.5
2,01-01-2020 00:45,01-01-2020 00:49,1,1,1,N,229,141,1,5.5,0.5,0.5,1.5,0,0.3,10.8,2.5
1,01-01-2020 00:46,01-01-2020 01:00,2,0.5,1,N,161,229,2,9,3,0.5,0,0,0.3,12.8,2.5
2,01-01-2020 00:00,01-01-2020 00:15,1,7.25,1,N,79,168,2,21.5,0.5,0.5,0,0,0.3,25.3,2.5
2,01-01-2020 00:35,01-01-2020 00:38,1,0.61,1,N,141,263,1,4,0.5,0.5,2,0,0.3,9.8,2.5
2,01-01-2020 00:42,01-01-2020 00:50,1,1.31,1,N,141,236,1,7.5,0.5,0.5,3.39,0,0.3,14.69,2.5
2,01-01-2020 00:56,01-01-2020 00:59,1,0.62,1,N,236,237,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
1,01-01-2020 00:41,01-01-2020 01:03,2,4.3,1,N,181,232,1,18,3,0.5,4.35,0,0.3,26.15,2.5
2,01-01-2020 00:15,01-01-2020 00:19,2,0.71,1,N,148,79,1,4.5,0.5,0.5,2.49,0,0.3,10.79,2.5
2,01-01-2020 00:23,01-01-2020 00:32,1,2.23,1,N,79,229,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01-01-2020 00:54,01-01-2020 01:05,1,1.3,1,N,107,158,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
1,01-01-2020 00:26,01-01-2020 00:41,2,1.2,1,N,239,48,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,01-01-2020 00:47,01-01-2020 01:21,1,2.7,1,N,48,113,1,20.5,3,0.5,7.25,0,0.3,31.55,2.5
1,01-01-2020 00:12,01-01-2020 00:32,1,7.1,1,N,162,147,2,22,3,0.5,0,0,0.3,25.8,2.5
1,01-01-2020 00:30,01-01-2020 00:32,1,0.4,1,N,151,151,2,3.5,0.5,0.5,0,0,0.3,4.8,0
1,01-01-2020 00:39,01-01-2020 00:48,1,1.1,1,N,41,74,1,7.5,0.5,0.5,2.2,0,0.3,11,0
1,01-01-2020 00:58,01-01-2020 01:17,1,4.8,1,N,41,233,1,17.5,3,0.5,5.3,0,0.3,26.6,2.5
1,01-01-2020 00:35,01-01-2020 00:58,1,5.7,1,N,161,87,2,21.5,3,0.5,0,0,0.3,25.3,2.5
2,01-01-2020 00:33,01-01-2020 01:12,1,4.17,1,N,79,50,1,24.5,0.5,0.5,5.66,0,0.3,33.96,2.5
2,01-01-2020 00:51,01-01-2020 01:26,1,1.92,1,N,142,68,1,21,0.5,0.5,7.44,0,0.3,32.24,2.5
2,01-01-2020 00:31,01-01-2020 00:39,4,1.01,1,N,170,161,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,01-01-2020 00:47,01-01-2020 00:54,6,1.77,1,N,161,140,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01-01-2020 00:58,01-01-2020 01:02,4,0.73,1,N,140,140,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
1,01-01-2020 00:38,01-01-2020 00:45,3,1.3,1,N,237,141,1,7.5,3,0.5,3,0,0.3,14.3,2.5
1,01-01-2020 00:55,01-01-2020 01:09,2,0.8,1,N,237,161,2,9.5,3,0.5,0,0,0.3,13.3,2.5
2,01-01-2020 00:11,01-01-2020 00:15,2,0.6,1,N,68,68,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,01-01-2020 00:32,01-01-2020 00:44,2,0.38,1,N,249,45,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
1,01-01-2020 00:14,01-01-2020 00:40,2,3.3,1,N,231,170,2,17,3,0.5,0,0,0.3,20.8,2.5
1,01-01-2020 00:41,01-01-2020 00:44,1,0.5,1,N,170,137,1,4,3,0.5,2.3,0,0.3,10.1,2.5
1,01-01-2020 00:49,01-01-2020 01:17,2,4.7,1,N,137,255,1,20.5,3,0.5,1.22,0,0.3,25.52,2.5
1,01-01-2020 00:18,01-01-2020 00:26,2,1.2,1,N,68,107,1,7,3,0.5,2.16,0,0.3,12.96,2.5
1,01-01-2020 00:49,01-01-2020 00:51,1,0.4,1,Y,137,107,1,4,3,0.5,1.55,0,0.3,9.35,2.5
1,01-01-2020 00:55,01-01-2020 01:15,2,3.5,1,N,79,255,1,16,3,0.5,3,0,0.3,22.8,2.5
1,01-01-2020 00:14,01-01-2020 00:47,1,5.6,1,N,113,238,1,24,3,0.5,3,0,0.3,30.8,2.5
1,01-01-2020 00:53,01-01-2020 01:09,1,1.9,1,N,238,141,2,12,3,0.5,0,0,0.3,15.8,2.5
2,01-01-2020 00:17,01-01-2020 00:54,2,4.39,1,N,234,238,1,24,0.5,0.5,3,0,0.3,30.8,2.5
1,01-01-2020 00:36,01-01-2020 00:44,1,1.7,1,N,231,90,1,8,3,0.5,2.12,0,0.3,13.92,2.5
1,01-01-2020 00:54,01-01-2020 01:14,1,1.7,1,N,164,142,1,13,3,0.5,3.36,0,0.3,20.16,2.5
2,01-01-2020 00:38,01-01-2020 00:53,1,3.36,1,N,144,255,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
1,01-01-2020 00:31,01-01-2020 01:04,1,0,1,N,166,211,1,26.2,0,0.5,0,0,0.3,27,0
1,01-01-2020 00:10,01-01-2020 00:25,2,2,1,N,161,68,1,11,3,0.5,2.95,0,0.3,17.75,2.5
1,01-01-2020 00:31,01-01-2020 00:51,2,1,1,N,246,68,1,13,3,0.5,4.2,0,0.3,21,2.5
1,01-01-2020 00:58,01-01-2020 01:29,1,2.7,1,N,90,163,1,18.5,3,0.5,2,0,0.3,24.3,2.5
2,01-01-2020 00:28,01-01-2020 00:31,3,0.47,1,N,90,68,1,4,0.5,0.5,2.34,0,0.3,10.14,2.5
2,01-01-2020 00:32,01-01-2020 00:48,3,3.19,1,N,246,231,1,14,0.5,0.5,5.34,0,0.3,23.14,2.5
2,01-01-2020 00:50,01-01-2020 00:57,3,0.81,1,N,209,148,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01-01-2020 00:58,01-01-2020 01:07,3,1.55,1,N,148,87,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
1,01-01-2020 00:24,01-01-2020 00:45,1,3.5,1,N,43,48,1,16.5,3,0.5,4.05,0,0.3,24.35,2.5
1,01-01-2020 00:46,01-01-2020 01:25,1,11.8,1,N,48,67,1,38,3,0.5,9.55,6.12,0.3,57.47,2.5
2,01-01-2020 00:12,01-01-2020 00:33,3,4.13,1,N,239,170,2,16,0.5,0.5,0,0,0.3,19.8,2.5
2,01-01-2020 00:35,01-01-2020 00:46,1,2.26,1,N,170,263,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,01-01-2020 00:57,01-01-2020 01:20,3,2.25,1,N,237,50,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5
2,01-01-2020 00:03,01-01-2020 00:15,4,1.72,1,N,114,158,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,01-01-2020 00:33,01-01-2020 00:37,1,0.36,1,N,107,234,1,4,0.5,0.5,2.34,0,0.3,10.14,2.5
2,01-01-2020 00:47,01-01-2020 01:15,2,7.7,1,N,107,106,1,26.5,0.5,0.5,9.09,0,0.3,39.39,2.5
2,01-01-2020 00:12,01-01-2020 00:28,1,3.01,1,N,142,236,1,14,0.5,0.5,5.34,0,0.3,23.14,2.5
2,01-01-2020 00:37,01-01-2020 00:43,1,1.02,1,N,239,142,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01-01-2020 00:44,01-01-2020 00:55,3,1.74,1,N,142,229,1,9,0.5,0.5,3.2,0,0.3,16,2.5
2,01-01-2020 00:33,01-01-2020 00:38,4,1.42,1,N,229,140,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01-01-2020 00:40,01-01-2020 00:52,3,4.65,1,N,262,4,1,15,0.5,0.5,1,0,0.3,19.8,2.5
2,01-01-2020 00:55,01-01-2020 01:17,5,5.7,1,N,79,75,1,20,0.5,0.5,4.76,0,0.3,28.56,2.5
2,01-01-2020 00:07,01-01-2020 00:10,1,0.65,1,N,140,262,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5
2,01-01-2020 00:18,01-01-2020 00:38,1,2.96,1,N,262,143,1,14.5,0.5,0.5,4.58,0,0.3,22.88,2.5
2,01-01-2020 00:44,01-01-2020 00:51,1,2.05,1,N,142,24,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5
2,01-01-2020 00:57,01-01-2020 01:01,1,0.83,1,N,151,238,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01-01-2020 00:24,01-01-2020 00:47,1,11.12,1,N,233,89,2,32.5,0.5,0.5,0,0,0.3,36.3,2.5
2,01-01-2020 00:36,01-01-2020 00:53,1,1.95,1,N,234,48,1,11.5,0.5,0.5,4,0,0.3,19.3,2.5
1,01-01-2020 00:20,01-01-2020 00:29,2,0.5,1,N,161,161,2,7,3,0.5,0,0,0.3,10.8,2.5
1,01-01-2020 00:32,01-01-2020 00:36,2,0.4,1,N,162,229,1,4.5,3,0.5,1.25,0,0.3,9.55,2.5
2,01-01-2020 00:11,01-01-2020 00:23,4,0.87,1,N,48,186,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5
2,01-01-2020 00:38,01-01-2020 00:56,1,2.46,1,N,164,144,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,01-01-2020 00:57,01-01-2020 01:08,1,1.42,1,N,144,79,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
1,01-01-2020 00:12,01-01-2020 00:25,2,1.8,1,N,161,43,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,01-01-2020 00:28,01-01-2020 00:36,2,1.5,1,N,43,262,2,8,3,0.5,0,0,0.3,11.8,2.5
1,01-01-2020 00:41,01-01-2020 00:45,3,0.8,1,N,263,141,2,4.5,3,0.5,0,0,0.3,8.3,2.5
1,01-01-2020 00:48,01-01-2020 00:52,2,0.7,1,N,236,263,1,5,3,0.5,1.75,0,0.3,10.55,2.5
1,01-01-2020 00:58,01-01-2020 01:22,2,5.4,1,N,263,249,1,20.5,3,0.5,7.25,0,0.3,31.55,2.5
2,01-01-2020 00:18,01-01-2020 00:39,1,1.65,1,N,114,164,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
2,01-01-2020 00:52,01-01-2020 01:08,1,2.09,1,N,164,144,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
1,01-01-2020 00:20,01-01-2020 00:51,3,2.9,1,N,237,68,2,19.5,3,0.5,0,0,0.3,23.3,2.5
1,01-01-2020 00:58,01-01-2020 01:16,1,2.4,1,N,68,142,1,13,3,0.5,3.35,0,0.3,20.15,2.5
2,01-01-2020 00:13,01-01-2020 00:16,1,0.93,1,N,137,79,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01-01-2020 00:19,01-01-2020 00:29,1,1.05,1,N,79,114,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01-01-2020 00:40,01-01-2020 00:52,1,1.66,1,N,113,137,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01-01-2020 00:54,01-01-2020 00:59,1,0.67,1,N,233,170,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01-01-2020 00:48,01-01-2020 00:59,1,1.56,1,N,79,68,1,9,0.5,0.5,2,0,0.3,14.8,2.5
2,01-01-2020 00:15,01-01-2020 00:21,1,1.28,1,N,263,141,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01-01-2020 00:51,01-01-2020 01:05,1,1.82,1,N,249,231,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,01-01-2020 00:18,01-01-2020 00:24,1,2.04,1,N,43,142,1,7.5,0.5,0.5,2.82,0,0.3,14.12,2.5
2,01-01-2020 00:26,01-01-2020 00:30,1,0.86,1,N,142,239,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01-01-2020 00:31,01-01-2020 01:04,1,4.53,1,N,239,107,2,21.5,0.5,0.5,0,0,0.3,25.3,2.5
1,01-01-2020 00:22,01-01-2020 00:34,0,0.9,1,N,43,161,1,9,3,0.5,2.55,0,0.3,15.35,2.5
2,01-01-2020 00:20,01-01-2020 00:28,2,1.02,1,N,170,234,1,7,0.5,0.5,2.7,0,0.3,13.5,2.5
2,01-01-2020 00:33,01-01-2020 00:46,2,1.1,1,N,234,164,1,9,0.5,0.5,0.64,0,0.3,13.44,2.5
2,01-01-2020 00:55,01-01-2020 01:14,2,1.55,1,N,186,50,1,12.5,0.5,0.5,2,0,0.3,18.3,2.5
2,01-01-2020 00:23,01-01-2020 01:01,2,5.03,1,N,161,42,1,25.5,0.5,0.5,7.33,0,0.3,36.63,2.5
1,01-01-2020 00:17,01-01-2020 00:24,1,0.9,1,N,114,144,1,6,3,0.5,1.95,0,0.3,11.75,2.5
1,01-01-2020 00:31,01-01-2020 00:39,1,1.4,1,N,114,231,1,7,3,0.5,1,0,0.3,11.8,2.5
1,01-01-2020 00:39,01-01-2020 00:58,2,3,1,N,231,68,1,14.5,3,0.5,5,0,0.3,23.3,2.5
1,01-01-2020 00:59,01-01-2020 01:44,2,7,1,N,186,181,1,31.5,3,0.5,8.25,6.12,0.3,49.67,2.5
1,01-01-2020 00:43,01-01-2020 01:04,1,1.6,1,N,170,90,1,13,3,0.5,3.35,0,0.3,20.15,2.5
1,01-01-2020 00:13,01-01-2020 00:27,1,3.3,1,N,249,87,1,13,3,0.5,1.2,0,0.3,18,2.5
1,01-01-2020 00:34,01-01-2020 00:41,1,3.3,1,N,209,224,1,11,3,0.5,4.4,0,0.3,19.2,2.5
1,01-01-2020 00:53,01-01-2020 01:16,1,2.2,1,N,79,232,1,15,3,0.5,3.75,0,0.3,22.55,2.5
1,01-01-2020 00:37,01-01-2020 00:41,2,1,1,N,229,141,1,5,3,0.5,1.32,0,0.3,10.12,2.5
1,01-01-2020 00:46,01-01-2020 01:09,4,2.9,1,N,237,137,2,15.5,3,0.5,0,0,0.3,19.3,2.5
2,01-01-2020 00:14,01-01-2020 00:23,4,1.61,1,N,142,239,1,8,0.5,0.5,2.95,0,0.3,14.75,2.5
2,01-01-2020 00:25,01-01-2020 00:31,3,1.08,1,N,239,142,1,6,0.5,0.5,2.45,0,0.3,12.25,2.5
2,01-01-2020 00:35,01-01-2020 00:58,3,4.19,1,N,142,158,2,17,0.5,0.5,0,0,0.3,20.8,2.5
2,01-01-2020 00:13,01-01-2020 00:21,1,1.55,1,N,79,231,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01-01-2020 00:26,01-01-2020 00:37,1,2.09,1,N,231,79,1,10,0.5,0.5,3.45,0,0.3,17.25,2.5
2,01-01-2020 00:39,01-01-2020 00:54,1,3.33,1,N,79,256,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
2,01-01-2020 00:29,01-01-2020 01:03,1,9.88,1,N,239,33,1,33.5,0.5,0.5,7.46,0,0.3,44.76,2.5
2,01-01-2020 00:26,01-01-2020 00:27,1,0.2,1,N,161,163,2,3,0.5,0.5,0,0,0.3,6.8,2.5
2,01-01-2020 00:32,01-01-2020 00:56,1,3.71,1,N,43,148,1,17.5,0.5,0.5,4.26,0,0.3,25.56,2.5
1,01-01-2020 00:57,01-01-2020 01:12,1,2.6,1,N,237,107,1,12,3,0.5,3.15,0,0.3,18.95,2.5
2,01-01-2020 00:34,01-01-2020 00:44,1,2.48,1,N,42,236,1,10.5,0.5,0.5,1.5,0,0.3,15.8,2.5
2,01-01-2020 00:27,01-01-2020 00:33,1,1.4,1,N,113,231,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01-01-2020 00:35,01-01-2020 00:56,1,5.39,1,N,231,80,1,18.5,0.5,0.5,4.46,0,0.3,26.76,2.5
2,01-01-2020 00:18,01-01-2020 00:22,1,1.02,1,N,238,166,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,01-01-2020 00:26,01-01-2020 00:31,2,1.73,1,N,151,143,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01-01-2020 00:33,01-01-2020 00:37,1,1.05,1,N,143,238,1,5.5,0.5,0.5,0.7,0,0.3,10,2.5
2,01-01-2020 00:40,01-01-2020 00:52,2,1.85,1,N,238,75,1,10,0.5,0.5,0.7,0,0.3,12,0
1,01-01-2020 00:21,01-01-2020 00:28,1,1.9,1,N,162,236,1,7.5,3,0.5,3.5,0,0.3,14.8,2.5
1,01-01-2020 00:35,01-01-2020 00:41,4,1.2,1,N,237,229,2,6.5,3,0.5,0,0,0.3,10.3,2.5
1,01-01-2020 00:48,01-01-2020 01:21,4,3,1,N,229,48,2,20.5,3,0.5,0,0,0.3,24.3,2.5
2,01-01-2020 00:53,01-01-2020 01:11,1,8.88,1,N,132,95,1,26,0.5,0.5,4.02,0,0.3,31.32,0
2,01-01-2020 00:21,01-01-2020 00:25,1,0.68,1,N,263,236,1,4.5,0.5,0.5,1.88,0,0.3,10.18,2.5
2,01-01-2020 00:33,01-01-2020 00:43,1,1.78,1,N,263,238,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,01-01-2020 00:46,01-01-2020 00:49,1,0.62,1,N,238,239,1,4.5,0.5,0.5,1,0,0.3,9.3,2.5
2,01-01-2020 00:50,01-01-2020 00:57,1,1.6,1,N,239,236,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5
2,01-01-2020 00:06,01-01-2020 00:12,1,1.53,1,N,237,229,1,7,0.5,0.5,10.8,0,0.3,21.6,2.5
2,01-01-2020 00:18,01-01-2020 00:25,1,1.3,1,N,229,164,2,7,0.5,0.5,0,0,0.3,10.8,2.5
2,01-01-2020 00:43,01-01-2020 01:08,1,2.51,1,N,163,90,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5
1,01-01-2020 00:10,01-01-2020 00:14,1,0.8,1,N,262,236,2,5,3,0.5,0,0,0.3,8.8,2.5
1,01-01-2020 00:17,01-01-2020 00:26,0,1.8,1,N,236,239,2,8.5,3,0.5,0,0,0.3,12.3,2.5
1,01-01-2020 00:26,01-01-2020 00:30,1,0.3,1,N,239,239,1,4,3,0.5,1.56,0,0.3,9.36,2.5
1,01-01-2020 00:31,01-01-2020 00:38,0,1.2,1,N,239,236,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,01-01-2020 00:42,01-01-2020 00:56,1,2.7,1,N,237,137,2,11,3,0.5,0,0,0.3,14.8,2.5
2,01-01-2020 00:14,01-01-2020 00:18,1,0.72,1,N,239,238,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01-01-2020 00:22,01-01-2020 00:32,1,6.37,1,N,151,243,2,19,0.5,0.5,0,0,0.3,20.3,0
2,01-01-2020 00:55,01-01-2020 01:07,1,2.46,1,N,238,141,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01-01-2020 00:38,01-01-2020 01:04,1,6.84,1,N,157,107,2,23.5,0.5,0.5,0,0,0.3,27.3,2.5
2,01-01-2020 00:31,01-01-2020 00:40,1,1.61,1,N,116,41,2,8.5,0.5,0.5,0,0,0.3,9.8,0
2,01-01-2020 00:42,01-01-2020 01:08,1,6.77,1,N,41,79,1,24,0.5,0.5,8.34,0,0.3,36.14,2.5
1,01-01-2020 00:17,01-01-2020 00:28,2,3.2,1,N,262,166,1,11,3,0.5,3.7,0,0.3,18.5,2.5
1,01-01-2020 00:32,01-01-2020 00:40,3,1.3,1,N,166,238,1,8,3,0.5,2.36,0,0.3,14.16,2.5
1,01-01-2020 00:49,01-01-2020 00:58,1,1.7,1,N,238,263,2,8.5,3,0.5,0,0,0.3,12.3,2.5
1,01-01-2020 00:16,01-01-2020 00:51,1,1.6,1,Y,48,186,2,20,3,0.5,0,0,0.3,23.8,2.5
2,01-01-2020 00:25,01-01-2020 00:52,1,7.37,1,N,137,129,2,24.5,0.5,0.5,0,0,0.3,28.3,2.5
1,01-01-2020 00:10,01-01-2020 00:17,1,0.8,1,N,90,246,1,6.5,3,0.5,0.8,0,0.3,11.1,2.5
1,01-01-2020 00:32,01-01-2020 01:02,2,3,1,N,107,50,2,19,3,0.5,0,0,0.3,22.8,2.5
1,01-01-2020 00:42,01-01-2020 00:47,0,1.3,1,N,237,236,1,6,3,0.5,1.5,0,0.3,11.3,2.5
1,01-01-2020 00:50,01-01-2020 00:52,0,0.3,1,N,236,236,1,3,3,0.5,1.02,0,0.3,7.82,2.5
1,01-01-2020 00:28,01-01-2020 00:52,1,2.8,1,N,148,68,1,16.5,3,0.5,4.05,0,0.3,24.35,2.5
1,01-01-2020 00:03,01-01-2020 00:07,1,1.2,1,N,238,166,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,01-01-2020 00:17,01-01-2020 00:22,1,0.8,1,Y,238,239,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
1,01-01-2020 00:26,01-01-2020 00:30,1,0.6,1,N,239,239,1,5,3,0.5,0.88,0,0.3,9.68,2.5
1,01-01-2020 00:39,01-01-2020 00:52,1,6.2,1,N,239,243,1,19,3,0.5,15,0,0.3,37.8,2.5
2,01-01-2020 00:20,01-01-2020 00:28,1,1.21,1,N,236,140,1,7.5,0.5,0.5,1,0,0.3,12.3,2.5
2,01-01-2020 00:42,01-01-2020 01:06,1,7.09,1,N,161,138,2,24,0.5,0.5,0,0,0.3,27.8,2.5
1,01-01-2020 00:16,01-01-2020 00:20,1,0.6,1,N,79,79,1,5,3,0.5,1.75,0,0.3,10.55,2.5
1,01-01-2020 00:28,01-01-2020 00:46,1,4.3,1,N,79,262,1,16,3,0.5,4.95,0,0.3,24.75,2.5
2,01-01-2020 00:25,01-01-2020 00:29,1,0.78,1,N,113,144,1,5,0.5,0.5,4,0,0.3,12.8,2.5
2,01-01-2020 00:33,01-01-2020 00:42,1,1.23,1,N,79,90,1,7.5,0.5,0.5,1.13,0,0.3,12.43,2.5
2,01-01-2020 00:20,01-01-2020 00:31,2,2.11,1,N,43,41,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
2,01-01-2020 00:32,01-01-2020 00:37,1,0.63,1,N,41,151,2,5,0.5,0.5,0,0,0.3,6.3,0
2,01-01-2020 00:38,01-01-2020 01:08,1,2.54,1,N,238,48,1,20,0.5,0.5,0,0,0.3,23.8,2.5
2,01-01-2020 00:07,01-01-2020 00:11,1,0.65,1,N,263,263,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,01-01-2020 00:12,01-01-2020 00:18,1,1.41,1,N,263,140,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01-01-2020 00:21,01-01-2020 00:23,1,0.87,1,N,141,263,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,01-01-2020 00:25,01-01-2020 00:27,1,0.5,1,N,263,263,1,3.5,0.5,0.5,1.46,0,0.3,8.76,2.5
2,01-01-2020 00:29,01-01-2020 00:37,1,4.17,1,N,75,107,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,01-01-2020 00:49,01-01-2020 01:06,1,2.75,1,N,107,140,1,12.5,0.5,0.5,4.89,0,0.3,21.19,2.5
2,01-01-2020 00:17,01-01-2020 00:38,1,1.72,1,N,79,234,1,13.5,0.5,0.5,2.7,0,0.3,20,2.5
2,01-01-2020 00:55,01-01-2020 01:27,1,11.05,1,N,249,22,2,34.5,0.5,0.5,0,0,0.3,38.3,2.5
1,01-01-2020 00:13,01-01-2020 00:22,1,1.2,1,N,148,231,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5
1,01-01-2020 00:27,01-01-2020 00:40,2,2,1,N,231,79,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,01-01-2020 00:42,01-01-2020 00:52,2,1.4,1,N,79,234,1,8,3,0.5,2.36,0,0.3,14.16,2.5
1,01-01-2020 00:55,01-01-2020 01:05,2,1.7,1,N,234,144,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5
1,01-01-2020 00:13,01-01-2020 00:22,2,0.9,1,N,79,137,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,01-01-2020 00:05,01-01-2020 00:10,1,0.7,1,N,143,48,2,5,3,0.5,0,0,0.3,8.8,2.5
